5 stars_count,5 stars_average_score,4 stars_count,4 stars_average_score,3 stars_count,3 stars_average_score,1 star_count,1 star_average_score,2 stars_count,2 stars_average_score
,,,,1.0,0.251864492893219,,,,
,,1.0,0.8654760122299194,,,,,,
22.0,0.6782748861746355,6.0,0.5684066563844681,2.0,0.4801628440618515,,,,
56.0,0.6889277366655213,22.0,0.5696839649568904,4.0,0.4592601880431175,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.8732621073722839,,,,,,,,
105.0,0.7211994315896716,40.0,0.5651232101023197,16.0,0.4412507526576519,8.0,0.675620324909687,6.0,0.4059527466694514
1.0,0.5969097018241882,,,,,,,,
,,,,,,1.0,0.8244816064834595,,
361.0,0.7412583422215031,69.0,0.5675723159658737,4.0,0.36701377108693123,2.0,0.6476369202136993,2.0,0.4283197671175003
29.0,0.6993112800450161,8.0,0.6500968597829342,,,,,,
2.0,0.8897684812545776,3.0,0.62324458360672,,,,,1.0,0.47738128900527954
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
113.0,0.732308750922701,27.0,0.5891014768017663,3.0,0.405009259780248,1.0,0.4825144410133362,2.0,0.4003334790468216
19.0,0.7023586019089347,11.0,0.5689003738490018,1.0,0.488965779542923,2.0,0.6750562340021133,1.0,0.31159836053848267
,,,,1.0,0.251864492893219,,,,
8.0,0.8036697432398796,2.0,0.6018142998218536,,,,,,
16.0,0.705986937507987,4.0,0.4606205075979233,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
57.0,0.7859484950701395,11.0,0.5379604263739153,1.0,0.4222561717033386,,,,
3.0,0.7137371699015299,,,,,,,,
1.0,0.5204052925109863,,,,,,,,
,,,,1.0,0.251864492893219,,,,
201.0,0.7692371500072195,27.0,0.5484577914079031,2.0,0.3557879626750946,,,2.0,0.3251899480819702
1.0,0.5566570162773132,,,,,,,,
2.0,0.6543498337268829,1.0,0.37557950615882874,,,,,,
7.0,0.6164492113249642,1.0,0.5296713709831238,1.0,0.5307708978652954,,,,
8.0,0.6957586482167244,,,,,,,,
83.0,0.747452329081225,23.0,0.5404171088467473,5.0,0.34998156428337096,,,1.0,0.3041481673717499
,,,,1.0,0.251864492893219,,,,
38.0,0.7342998001136278,11.0,0.5888722701506182,4.0,0.49266713857650757,2.0,0.5997748970985413,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.7919507026672363,,,,,,,,
49.0,0.7353799501243903,11.0,0.5615346377546137,,,,,,
26.0,0.7326895204874185,7.0,0.6043942953859057,,,1.0,0.7200613617897034,,
,,,,1.0,0.251864492893219,,,,
1.0,0.6723180413246155,,,,,1.0,0.479086697101593,,
1.0,0.7880128026008606,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.7355311512947083,2.0,0.6024119704961777,,,,,1.0,0.4435870945453644
23.0,0.7235316025174182,11.0,0.5513567545197227,,,,,1.0,0.37831100821495056
21.0,0.7149140011696589,9.0,0.562177860074573,3.0,0.5159963667392731,,,,
,,,,1.0,0.251864492893219,,,,
8.0,0.7320185527205467,,,,,,,,
21.0,0.7722763192085993,3.0,0.6528082291285197,,,,,,
8.0,0.7160011902451515,1.0,0.6257604360580444,,,,,,
86.0,0.7124219945696897,37.0,0.5910993025109574,9.0,0.4225495689445072,4.0,0.674526572227478,1.0,0.4831201732158661
2.0,0.8435153961181641,1.0,0.3809430003166199,,,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.8652506023645401,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
16.0,0.7512059472501278,7.0,0.5441261274474007,2.0,0.47867928445339203,,,,
3.0,0.9155189593633016,1.0,0.5892801284790039,,,,,,
,,,,1.0,0.251864492893219,,,,
41.0,0.7276419982677553,12.0,0.5421718458334605,2.0,0.4954526424407959,,,4.0,0.4655009135603905
4.0,0.6994624584913254,,,,,,,,
5.0,0.7803226232528686,,,1.0,0.36749720573425293,,,,
39.0,0.74002249729939,8.0,0.5662753656506538,,,,,,
39.0,0.7447183789351047,17.0,0.5829859200645896,2.0,0.4638112038373947,1.0,0.3379388749599457,1.0,0.5179789662361145
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.5117021203041077,1.0,0.5931735634803772,1.0,0.2539339065551758,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.5771107077598572,2.0,0.6056205928325653,,,,,,
20.0,0.7384436756372452,1.0,0.5005632638931274,1.0,0.4502542316913605,,,1.0,0.4672546088695526
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
92.0,0.7439312630373499,21.0,0.5885092573506492,3.0,0.41612762212753296,,,,
2.0,0.7772336602210999,1.0,0.40397417545318604,,,1.0,0.9678577780723572,1.0,0.537747323513031
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
163.0,0.7347565947866147,21.0,0.5215279786359697,1.0,0.25415539741516113,,,4.0,0.32832853868603706
58.0,0.7847162392632715,12.0,0.559038611749808,,,,,2.0,0.3125562518835068
,,,,,,,,1.0,0.49361565709114075
190.0,0.7153354208720358,73.0,0.5760631626599455,4.0,0.47948504984378815,,,1.0,0.420493483543396
3.0,0.7183781266212463,2.0,0.6798811852931976,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
11.0,0.7675540013746782,,,,,,,,
7.0,0.7334812198366437,,,,,,,,
5.0,0.7269279837608338,3.0,0.5785989761352539,1.0,0.5034140348434448,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
3.0,0.8037466804186503,1.0,0.6215364933013916,,,,,,
,,2.0,0.7068746089935303,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
78.0,0.7734072758601263,5.0,0.5024506390094757,,,,,1.0,0.2987416982650757
14.0,0.7665624277932304,3.0,0.5465014278888702,,,,,,
24.0,0.7683103059728941,3.0,0.6779882113138834,,,,,1.0,0.44295409321784973
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
45.0,0.7568319300810497,14.0,0.6279467578445163,1.0,0.5967375040054321,1.0,0.7435333728790283,1.0,0.3898024260997772
110.0,0.7646866603331133,19.0,0.62044358253479,,,1.0,0.46485963463783264,2.0,0.47804300487041473
,,,,1.0,0.251864492893219,,,,
3.0,0.7587536772092184,2.0,0.5884501039981842,1.0,0.48733288049697876,,,,
107.0,0.7592042701266636,19.0,0.5579020741738772,2.0,0.5265715420246124,,,,
9.0,0.7417971425586276,2.0,0.5602522194385529,,,,,,
,,1.0,0.5911810398101807,,,,,,
132.0,0.7440089357621742,35.0,0.5934711337089539,15.0,0.5091643095016479,14.0,0.6456427169697625,9.0,0.45265358355310226
50.0,0.7368712007999421,9.0,0.5834323366483053,1.0,0.32874956727027893,,,1.0,0.4305214583873749
29.0,0.7003424126526405,10.0,0.6263309121131897,3.0,0.43766408165295917,,,,
15.0,0.7201826214790344,1.0,0.5173935890197754,,,1.0,0.728947103023529,,
,,,,1.0,0.251864492893219,,,,
5.0,0.7742516875267029,2.0,0.4890764653682709,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
32.0,0.7898256918415427,5.0,0.5816206336021423,1.0,0.2842295169830322,,,,
,,,,1.0,0.251864492893219,,,,
5.0,0.6109113454818725,1.0,0.49484989047050476,1.0,0.8399935364723206,,,,
10.0,0.6902969598770141,6.0,0.5429858416318893,,,,,1.0,0.48390063643455505
1.0,0.9547435641288757,1.0,0.6647830009460449,,,,,,
,,,,1.0,0.251864492893219,,,,
51.0,0.7490717605048535,8.0,0.5736625790596008,,,,,,
61.0,0.7286848113185069,9.0,0.6129000021351708,,,,,,
,,,,1.0,0.5680397152900696,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.6069363355636597,,,,,,,,
3.0,0.6921177903811137,1.0,0.7694412469863892,,,,,1.0,0.4316481947898865
,,1.0,0.7553605437278748,,,,,,
29.0,0.7403804659843445,7.0,0.5747519178049905,1.0,0.49108684062957764,1.0,0.7829615473747253,,
3.0,0.8406985998153687,,,,,,,,
,,,,1.0,0.251864492893219,,,,
33.0,0.7405686486851085,14.0,0.5703384833676475,1.0,0.4627602696418762,,,1.0,0.44164738059043884
8.0,0.7778535559773445,4.0,0.5220290273427963,,,,,,
130.0,0.7401247650384903,35.0,0.5397744578974587,,,,,1.0,0.3802366554737091
5.0,0.7028324186801911,2.0,0.4736592024564743,,,,,,
115.0,0.7300772019054579,25.0,0.5702394711971283,,,1.0,0.49264776706695557,1.0,0.555121123790741
7.0,0.7906089169638497,1.0,0.5353566408157349,,,,,,
2.0,0.6191504299640656,3.0,0.6770433584849039,1.0,0.4322672188282013,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.5064824223518372,,,,
,,,,,,1.0,0.43081653118133545,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
35.0,0.7470473102160863,4.0,0.4636302888393402,,,,,,
36.0,0.6761115259594388,14.0,0.5649172195366451,,,,,6.0,0.5135137935479482
,,,,1.0,0.251864492893219,,,,
95.0,0.7422665734040109,12.0,0.5903840859731039,1.0,0.5412638783454895,,,1.0,0.24302028119564056
2.0,0.6904369294643402,,,,,,,,
4.0,0.7132275700569153,1.0,0.7153018116950989,,,,,,
3.0,0.5691941479841868,3.0,0.6142619947592417,2.0,0.4826687276363373,,,,
14.0,0.6994529770953315,4.0,0.4537985473871231,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.8948864638805389,1.0,0.6625722050666809,,,,,,
,,,,1.0,0.251864492893219,,,,
18.0,0.7514160474141439,6.0,0.6760756969451904,1.0,0.33710911870002747,,,1.0,0.49672892689704895
,,,,1.0,0.251864492893219,,,,
138.0,0.7361889233191808,18.0,0.5159431993961334,2.0,0.4518544375896454,,,1.0,0.5274918675422668
125.0,0.7356698617935181,31.0,0.5419745656751818,2.0,0.3536672294139862,,,,
31.0,0.7864166752945992,4.0,0.498708575963974,1.0,0.3660760521888733,,,,
71.0,0.6896035688024171,28.0,0.5885199287108013,6.0,0.43401288489500683,,,4.0,0.5111741945147514
,,,,1.0,0.251864492893219,,,,
66.0,0.7530647416909536,7.0,0.4990334468228476,1.0,0.44387897849082947,,,,
177.0,0.7379053400061225,45.0,0.5927759885787964,13.0,0.49272177998836225,,,1.0,0.41791674494743347
22.0,0.7502755509181456,8.0,0.5324712209403515,1.0,0.3408289849758148,,,2.0,0.471389040350914
19.0,0.7180814335220739,3.0,0.5978136658668518,,,1.0,0.6410956382751465,1.0,0.40496042370796204
53.0,0.7283529223136183,41.0,0.5972080499660678,11.0,0.5300724533471194,4.0,0.5271079838275909,1.0,0.5781251788139343
37.0,0.7462695498724241,12.0,0.6025069306294123,1.0,0.5834404230117798,,,2.0,0.625040203332901
,,,,1.0,0.251864492893219,,,,
64.0,0.6936943288892508,27.0,0.5732433144693021,4.0,0.3973127603530884,,,2.0,0.4636118561029434
2.0,0.7986687123775482,1.0,0.5439116954803467,,,,,,
,,,,1.0,0.251864492893219,,,,
72.0,0.6932381176286273,22.0,0.5606186864050952,1.0,0.2526804506778717,1.0,0.6935849785804749,,
,,,,1.0,0.251864492893219,,,,
1.0,0.7983700037002563,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
42.0,0.763925585718382,9.0,0.5955993599361844,3.0,0.349543035030365,,,1.0,0.3616953194141388
2.0,0.7427384257316589,,,,,,,,
20.0,0.7610036298632622,8.0,0.5235209353268147,,,,,1.0,0.4655321538448334
,,,,1.0,0.251864492893219,,,,
28.0,0.7533311003020832,4.0,0.6205980628728867,1.0,0.3975665867328644,,,,
4.0,0.6693060547113419,1.0,0.5157760977745056,2.0,0.5799274444580078,,,,
,,,,1.0,0.251864492893219,,,,
13.0,0.7660221732579745,3.0,0.5245494643847147,,,,,,
2.0,0.7515927255153656,1.0,0.4845024049282074,,,,,,
1.0,0.9083698987960815,,,,,,,,
32.0,0.6770331915467978,18.0,0.5717542850308948,1.0,0.42132818698883057,2.0,0.6352517008781433,1.0,0.44508737325668335
43.0,0.7845056382722633,3.0,0.5329092741012573,1.0,0.4127380847930908,,,,
,,,,1.0,0.251864492893219,,,,
46.0,0.6813296157380809,28.0,0.5913020468183926,2.0,0.6131023466587067,,,1.0,0.611947238445282
21.0,0.7245152649425325,13.0,0.5946471278484051,3.0,0.46356475353240967,1.0,0.6240044832229614,1.0,0.46709591150283813
,,,,1.0,0.251864492893219,,,,
1.0,0.877583920955658,,,,,,,,
,,,,1.0,0.251864492893219,,,,
69.0,0.7311161920644235,31.0,0.6100452744191692,2.0,0.5238849818706512,2.0,0.3119470998644829,1.0,0.5075477957725525
2.0,0.566522628068924,1.0,0.7151184678077698,1.0,0.7502121925354004,,,1.0,0.666114091873169
,,,,1.0,0.251864492893219,,,,
2.0,0.5913534611463547,1.0,0.4950459599494934,,,,,,
,,,,1.0,0.251864492893219,,,,
11.0,0.7645557902076028,1.0,0.47122564911842346,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.9528475999832153,1.0,0.374580979347229,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.9302791357040405,3.0,0.5977654357751211,,,,,,
3.0,0.7776122887929281,11.0,0.5990245233882557,1.0,0.42227038741111755,,,2.0,0.38603144884109497
,,,,1.0,0.251864492893219,,,,
84.0,0.7345074809023312,13.0,0.5318521559238434,3.0,0.569682240486145,,,2.0,0.40616096556186676
7.0,0.6529534501688821,10.0,0.5542939901351929,3.0,0.6704605718453726,,,,
1.0,0.8561511039733887,,,,,,,1.0,0.52390056848526
40.0,0.7156072095036506,8.0,0.5297570005059242,,,,,,
3.0,0.6474210222562155,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,2.0,0.8024101555347443,,,,,,
,,1.0,0.5206970572471619,,,,,,
13.0,0.6772310802569756,,,1.0,0.6898037791252136,1.0,0.6395400762557983,1.0,0.4872269034385681
,,,,1.0,0.251864492893219,,,,
1.0,0.9857773184776306,1.0,0.555404782295227,,,,,,
1.0,0.7403610944747925,,,,,,,,
,,,,1.0,0.251864492893219,,,,
13.0,0.7897952290681692,4.0,0.5746861770749092,,,,,,
1.0,0.9130538105964661,,,,,,,,
16.0,0.7547495178878307,2.0,0.4137055575847626,1.0,0.5332058072090149,,,1.0,0.4316467046737671
,,,,1.0,0.251864492893219,,,,
33.0,0.7390871246655782,14.0,0.603056075317519,2.0,0.4427703768014908,,,4.0,0.39293617755174637
1.0,0.9025143384933472,2.0,0.47930990159511566,1.0,0.5665422677993774,,,,
,,,,1.0,0.251864492893219,,,,
32.0,0.7066143490374088,13.0,0.5953116990052737,3.0,0.5530871450901031,1.0,0.31442686915397644,,
8.0,0.7684317901730537,4.0,0.5251510292291641,,,,,,
50.0,0.7689174139499664,14.0,0.5311092904635838,,,,,,
1.0,0.7270053625106812,,,,,1.0,0.6910946369171143,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
95.0,0.7115306195459867,25.0,0.5701838493347168,2.0,0.47647707164287567,2.0,0.445119172334671,1.0,0.6144670844078064
,,,,1.0,0.251864492893219,,,,
34.0,0.7765685994835461,9.0,0.5860631929503547,1.0,0.2857148051261902,2.0,0.6492307782173157,2.0,0.48397883772850037
,,,,1.0,0.251864492893219,,,,
62.0,0.7343699600427381,16.0,0.5803721435368061,1.0,0.49511444568634033,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,2.0,0.6918774247169495,,,,,,
42.0,0.7952704997289748,3.0,0.6381699840227762,1.0,0.5787337422370911,,,,
,,,,1.0,0.251864492893219,,,,
55.0,0.7493871889331124,12.0,0.570863887667656,,,,,1.0,0.2299748808145523
103.0,0.7351769631348767,21.0,0.5918787065006438,2.0,0.3693607747554779,,,1.0,0.3678061366081238
,,,,1.0,0.251864492893219,,,,
2.0,0.5749801993370056,,,,,,,,
,,,,1.0,0.251864492893219,,,,
127.0,0.6899317758759176,45.0,0.6213262134128147,7.0,0.5180074785436902,2.0,0.74229297041893,1.0,0.24090315401554108
1.0,0.6837748885154724,,,,,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.7194373160600662,,,,,,,,
,,,,1.0,0.251864492893219,,,,
10.0,0.7306370109319686,3.0,0.43673617641131085,,,,,,
9.0,0.7817456523577372,1.0,0.6676167249679565,,,,,1.0,0.6325935125350952
3.0,0.7189327478408813,,,,,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.7927150130271912,6.0,0.5816004971663157,1.0,0.435876727104187,,,,
10.0,0.7890539944171906,2.0,0.5521986186504364,,,,,,
134.0,0.6984357431308547,49.0,0.5705110388142722,1.0,0.49361327290534973,,,3.0,0.5170285999774933
2.0,0.742007851600647,,,,,,,,
13.0,0.8155593849145449,6.0,0.5804572403430939,,,,,,
104.0,0.7425789122398083,28.0,0.5860621577927044,5.0,0.45132113099098203,,,,
4.0,0.6894820034503937,,,,,,,,
9.0,0.7363718416955736,2.0,0.5358499437570572,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
48.0,0.7498597608258327,12.0,0.58902691056331,,,,,1.0,0.3914523124694824
9.0,0.8506536549992032,4.0,0.5984957665205002,1.0,0.7184935808181763,,,,
2.0,0.6765519678592682,,,,,,,,
138.0,0.755509519274684,39.0,0.6036044007692581,,,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.6599134057760239,1.0,0.47978976368904114,2.0,0.4999829828739166,,,,
23.0,0.6553188160709713,5.0,0.529511320590973,1.0,0.309704065322876,1.0,0.2748270332813263,1.0,0.3932463526725769
13.0,0.7325085263985854,2.0,0.45987603068351746,,,,,,
36.0,0.7131050005555153,7.0,0.5995519416672843,1.0,0.5169264674186707,,,,
,,1.0,0.7470970153808594,,,,,,
1.0,0.8905645608901978,1.0,0.6021817922592163,,,,,1.0,0.3065224289894104
3.0,0.7475610971450806,1.0,0.7295840382575989,,,,,,
,,,,1.0,0.251864492893219,,,,
36.0,0.7318382610877355,15.0,0.5944747587045034,3.0,0.4913289546966553,1.0,0.6745837330818176,1.0,0.34077003598213196
,,,,1.0,0.251864492893219,,,,
,,1.0,0.7038755416870117,,,,,1.0,0.609071671962738
1.0,0.67631596326828,1.0,0.6250767707824707,1.0,0.5471769571304321,,,1.0,0.6481752395629883
13.0,0.6475360576923077,4.0,0.579375371336937,1.0,0.6185198426246643,2.0,0.49887146055698395,2.0,0.3537437617778778
1.0,0.8222636580467224,,,,,,,,
15.0,0.7305485367774963,3.0,0.4826832214991252,,,,,,
1.0,0.8442333936691284,,,,,,,,
,,,,1.0,0.251864492893219,,,,
14.0,0.7050677644354957,6.0,0.6037327796220779,,,,,,
59.0,0.7116111900846837,15.0,0.5757431944211324,1.0,0.2805336117744446,,,1.0,0.25517508387565613
28.0,0.6731148383447102,26.0,0.5753461821721151,9.0,0.5639082954989539,1.0,0.7245063781738281,5.0,0.46507368683815004
,,,,1.0,0.251864492893219,,,,
71.0,0.7759429745271172,10.0,0.6542902231216431,,,,,,
134.0,0.7457650128140378,25.0,0.5464950323104858,2.0,0.3573816567659378,1.0,0.2724953591823578,1.0,0.34241247177124023
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
15.0,0.7833162744839987,1.0,0.5567433834075928,,,,,,
1.0,0.5144317150115967,,,,,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.8391009718179703,,,,,,,,
429.0,0.7379402277213988,106.0,0.5646919827416258,8.0,0.4513020236045122,,,1.0,0.5698415040969849
55.0,0.8036587270823392,8.0,0.5587132275104523,,,,,,
,,,,1.0,0.251864492893219,,,,
54.0,0.7524835130682698,20.0,0.6230770096182823,6.0,0.524026612440745,9.0,0.5182218137714598,3.0,0.5138714214166006
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.5513364672660828,2.0,0.7020590901374817,,,,,1.0,0.32568368315696716
34.0,0.757058758946026,15.0,0.5569889545440674,1.0,0.49416103959083557,1.0,0.9540976881980896,1.0,0.43885284662246704
3.0,0.7108282049496969,3.0,0.6449979543685913,,,,,,
35.0,0.7560812950134277,7.0,0.5543621352740696,,,,,1.0,0.2669776678085327
221.0,0.713843787147988,70.0,0.5492786173309598,8.0,0.45050422847270966,2.0,0.5269593223929405,2.0,0.32270878553390503
40.0,0.7245155990123748,10.0,0.5267763823270798,,,,,,
10.0,0.8469318091869354,4.0,0.5441404581069946,,,,,,
26.0,0.7628723062001742,6.0,0.5533004502455393,,,,,,
2.0,0.490445539355278,2.0,0.7147482931613922,2.0,0.8254787027835846,,,,
3.0,0.6383035977681478,,,,,,,,
15.0,0.7015175263086955,5.0,0.5553427696228027,2.0,0.4733944833278656,2.0,0.4429067522287369,,
1.0,0.7066464424133301,2.0,0.4957485795021057,1.0,0.6936723589897156,,,,
10.0,0.7261196255683899,,,,,,,,
181.0,0.7247115953192527,48.0,0.5503108128905296,2.0,0.42473338544368744,1.0,0.3046426773071289,2.0,0.37335726618766785
13.0,0.7601560675180875,4.0,0.5602952092885971,,,,,,
1.0,0.8666825890541077,,,,,,,,
,,1.0,0.34313759207725525,,,,,,
66.0,0.6863660356312087,23.0,0.5809951295023379,1.0,0.5708014965057373,1.0,0.3504328429698944,1.0,0.5226371884346008
31.0,0.7003911166421829,7.0,0.5194200319903237,,,,,,
8.0,0.721380852162838,17.0,0.5703125841477338,3.0,0.6199988027413686,1.0,0.4160914421081543,,
,,,,1.0,0.251864492893219,,,,
125.0,0.6734350814819335,57.0,0.5853677036469442,5.0,0.49135655760765073,3.0,0.7580155730247498,2.0,0.434097483754158
119.0,0.7479339204415554,36.0,0.5934359480937322,5.0,0.49699466228485106,,,2.0,0.3674450218677521
22.0,0.7478289807384665,5.0,0.5357329726219178,2.0,0.46220003068447113,,,,
46.0,0.7146133106687794,8.0,0.6011499352753162,,,,,,
141.0,0.7275006817587724,10.0,0.5355697840452194,1.0,0.4682449996471405,,,1.0,0.3043181300163269
8.0,0.7012573219835758,2.0,0.5155900120735168,,,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.7645633220672607,5.0,0.6214362680912018,1.0,0.2539339065551758,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.715129941701889,,,,,1.0,0.28309786319732666,,
215.0,0.733031625525896,43.0,0.5599337261776591,,,,,,
258.0,0.7012241476959036,131.0,0.5590441156434649,34.0,0.44013455948408914,16.0,0.5984411779791117,12.0,0.46218735973040265
130.0,0.76505593084372,20.0,0.5643382266163826,1.0,0.31540071964263916,,,,
47.0,0.66314172427705,16.0,0.5394428074359894,3.0,0.6167824467023214,,,,
3.0,0.7235359847545624,2.0,0.5839696228504181,,,,,,
1.0,0.88691246509552,,,,,,,,
1.0,0.6041061878204346,,,,,1.0,0.8944128751754761,,
1.0,0.855313241481781,,,,,,,,
33.0,0.6680525053631176,10.0,0.6035877525806427,2.0,0.25404465198516846,1.0,0.2973008155822754,,
41.0,0.7338963223666679,15.0,0.5727597415447235,,,,,,
75.0,0.7674016825358073,23.0,0.5975482502709264,1.0,0.5596992373466492,,,,
19.0,0.7318415610413802,1.0,0.31969305872917175,,,,,,
23.0,0.7286312061807384,16.0,0.5713847763836384,1.0,0.45369622111320496,,,,
7.0,0.7055220774241856,2.0,0.538311243057251,,,1.0,0.7052586674690247,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
8.0,0.7426741123199463,3.0,0.5418567260106405,,,,,,
40.0,0.6931761004030704,13.0,0.6122612425914178,2.0,0.43576598167419434,,,1.0,0.4687509834766388
,,,,1.0,0.251864492893219,,,,
1.0,0.6067487001419067,,,,,,,1.0,0.4136171340942383
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
31.0,0.7378863874943026,19.0,0.5652706685819124,2.0,0.4322975426912308,,,,
1.0,0.7449102997779846,,,,,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.8080672919750214,1.0,0.5673852562904358,,,,,,
79.0,0.7631617252585254,14.0,0.5353301167488098,1.0,0.5206043720245361,2.0,0.3623739033937454,1.0,0.33983302116394043
50.0,0.7742214119434356,12.0,0.571592353284359,1.0,0.5144603848457336,,,,
22.0,0.7202408164739609,8.0,0.523367628455162,,,,,,
6.0,0.7537819047768911,1.0,0.4853687584400177,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
32.0,0.7838890720158815,8.0,0.5442513152956963,,,,,,
4.0,0.8241462260484695,2.0,0.5274437367916107,,,,,,
45.0,0.6961792826652526,18.0,0.576588984992769,4.0,0.553520955145359,1.0,0.7629421353340149,2.0,0.4406130015850067
55.0,0.7367387885397131,19.0,0.5936751930337203,3.0,0.5203050176302592,2.0,0.7153927385807037,,
13.0,0.6848138203987708,4.0,0.5804348737001419,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
18.0,0.8039921290344663,3.0,0.5616406202316284,1.0,0.30130261182785034,,,1.0,0.2849992513656616
125.0,0.8171203129291534,11.0,0.5354243408549916,1.0,0.3841173052787781,,,,
